freq=240.00Hz 
type, time, id, pos_x, pos_y, pos_z, rot_w, rot_x, rot_y, rot_z, cond
M, 509291667, 0, -1043.475098, 1113.772461, 1060.247803, 1, 0, 0, 0, 3.17
M, 509295833, 0, -1038.863647, 1115.076416, 1057.426270, 1, 0, 0, 0, 3.35
M, 509300000, 0, -1034.448975, 1116.250244, 1054.556274, 1, 0, 0, 0, 3.24
M, 509304167, 0, -1030.046753, 1117.494751, 1051.784424, 1, 0, 0, 0, 3.17
M, 509308333, 0, -1025.533081, 1118.760986, 1048.959717, 1, 0, 0, 0, 3.35
M, 509312500, 0, -1021.113953, 1119.946411, 1046.210815, 1, 0, 0, 0, 3.35
M, 509316667, 0, -1016.908325, 1121.216675, 1043.406738, 1, 0, 0, 0, 3.09
M, 509320833, 0, -1012.526184, 1122.236206, 1040.689819, 1, 0, 0, 0, 3.17
M, 509325000, 0, -1008.236206, 1123.369995, 1037.938110, 1, 0, 0, 0, 3.17
M, 509329167, 0, -1003.943604, 1124.453369, 1035.181519, 1, 0, 0, 0, 3.17
M, 509333333, 0, -999.897156, 1125.815552, 1032.373657, 1, 0, 0, 0, 3.10
M, 509337500, 0, -995.421448, 1126.605957, 1029.732788, 1, 0, 0, 0, 3.17
M, 509341667, 0, -990.919434, 1127.690063, 1026.719482, 1, 0, 0, 0, 3.26
M, 509345833, 0, -986.869995, 1128.670654, 1024.279053, 1, 0, 0, 0, 3.34
M, 509350000, 0, -982.820679, 1129.756714, 1021.567505, 1, 0, 0, 0, 3.25
M, 509354167, 0, -978.732422, 1130.475708, 1018.990906, 1, 0, 0, 0, 3.17
M, 509358333, 0, -974.645081, 1131.369385, 1016.332214, 1, 0, 0, 0, 3.17
M, 509362500, 0, -970.551819, 1132.215210, 1013.746826, 1, 0, 0, 0, 3.17
M, 509366667, 0, -966.516785, 1133.043701, 1011.158752, 1, 0, 0, 0, 3.17
M, 509370833, 0, -962.513977, 1133.829956, 1008.618164, 1, 0, 0, 0, 3.17
M, 509375000, 0, -958.341309, 1134.602783, 1006.059570, 1, 0, 0, 0, 3.34
M, 509379167, 0, -954.401428, 1135.270996, 1003.543762, 1, 0, 0, 0, 3.34
M, 509383333, 0, -950.673401, 1135.902954, 1001.103333, 1, 0, 0, 0, 3.16
M, 509387500, 0, -946.840576, 1136.600586, 998.624268, 1, 0, 0, 0, 3.16
M, 509391667, 0, -942.893188, 1137.077148, 996.264771, 1, 0, 0, 0, 3.16
M, 509395833, 0, -939.068970, 1137.612793, 993.849243, 1, 0, 0, 0, 3.16
M, 509400000, 0, -935.262756, 1138.105591, 991.466858, 1, 0, 0, 0, 3.16
M, 509404167, 0, -931.491333, 1138.822998, 989.027344, 1, 0, 0, 0, 3.33
M, 509408333, 0, -927.520813, 1139.018188, 986.765503, 1, 0, 0, 0, 3.42
M, 509412500, 0, -923.758118, 1139.346191, 984.452881, 1, 0, 0, 0, 3.42
M, 509416667, 0, -920.015503, 1139.663452, 982.121887, 1, 0, 0, 0, 3.42
M, 509420833, 0, -916.441162, 1140.043335, 979.798401, 1, 0, 0, 0, 3.32
M, 509425000, 0, -912.601746, 1140.135376, 977.566772, 1, 0, 0, 0, 3.42
M, 509429167, 0, -908.950623, 1140.318604, 975.307190, 1, 0, 0, 0, 3.42
M, 509433333, 0, -905.287598, 1140.416016, 973.065247, 1, 0, 0, 0, 3.41
M, 509437500, 0, -901.853149, 1140.452026, 970.848633, 1, 0, 0, 0, 3.23
M, 509441667, 0, -898.234558, 1140.481323, 968.624146, 1, 0, 0, 0, 3.23
M, 509445833, 0, -894.463989, 1140.553833, 966.392822, 1, 0, 0, 0, 3.41
M, 509450000, 0, -890.897461, 1140.474609, 964.177734, 1, 0, 0, 0, 3.41
M, 509454167, 0, -887.335022, 1140.393433, 961.973450, 1, 0, 0, 0, 3.41
M, 509458333, 0, -883.909668, 1140.299683, 959.785645, 1, 0, 0, 0, 3.41
M, 509462500, 0, -880.291748, 1140.046021, 957.665222, 1, 0, 0, 0, 3.41
M, 509466667, 0, -876.666016, 1139.634644, 955.747131, 1, 0, 0, 0, 3.38
M, 509470833, 0, -873.311584, 1139.288696, 953.661438, 1, 0, 0, 0, 3.38
M, 509475000, 0, -870.050598, 1139.136230, 951.415588, 1, 0, 0, 0, 3.19
M, 509479167, 0, -866.562805, 1138.766724, 949.211792, 1, 0, 0, 0, 3.23
M, 509483333, 0, -863.146240, 1138.370728, 947.129028, 1, 0, 0, 0, 3.23
M, 509487500, 0, -859.746887, 1137.930542, 945.057068, 1, 0, 0, 0, 3.23
M, 509491667, 0, -856.460876, 1137.570557, 942.994202, 1, 0, 0, 0, 3.16
M, 509495833, 0, -853.011414, 1136.969727, 941.020447, 1, 0, 0, 0, 3.22
M, 509500000, 0, -849.561157, 1136.311157, 939.229431, 1, 0, 0, 0, 3.23
M, 509504167, 0, -846.202332, 1135.732788, 937.268311, 1, 0, 0, 0, 3.23
M, 509508333, 0, -842.879944, 1135.335815, 935.054016, 1, 0, 0, 0, 3.40
M, 509512500, 0, -839.674683, 1134.713379, 933.082947, 1, 0, 0, 0, 3.40
M, 509516667, 0, -836.368286, 1134.089478, 931.123657, 1, 0, 0, 0, 3.40
M, 509520833, 0, -833.151978, 1133.429810, 929.180115, 1, 0, 0, 0, 3.40
M, 509525000, 0, -829.931824, 1132.720215, 927.238464, 1, 0, 0, 0, 3.40
M, 509529167, 0, -826.838440, 1132.111084, 925.249695, 1, 0, 0, 0, 3.40
M, 509533333, 0, -823.592957, 1131.296143, 923.399170, 1, 0, 0, 0, 3.40
M, 509537500, 0, -820.458618, 1130.557251, 921.468079, 1, 0, 0, 0, 3.39
M, 509541667, 0, -817.638123, 1129.665771, 919.592834, 1, 0, 0, 0, 3.20
M, 509545833, 0, -814.868896, 1128.938599, 917.640259, 1, 0, 0, 0, 3.15
M, 509550000, 0, -811.572632, 1128.031006, 915.708984, 1, 0, 0, 0, 3.39
M, 509554167, 0, -808.718506, 1127.130981, 913.840637, 1, 0, 0, 0, 3.20
M, 509558333, 0, -805.685120, 1126.333862, 911.952332, 1, 0, 0, 0, 3.20
M, 509562500, 0, -802.725281, 1125.614624, 909.996521, 1, 0, 0, 0, 3.14
M, 509566667, 0, -799.487915, 1124.746582, 908.105408, 1, 0, 0, 0, 3.39
M, 509570833, 0, -796.565857, 1123.850220, 906.226563, 1, 0, 0, 0, 3.20
M, 509575000, 0, -793.574280, 1122.991699, 904.361572, 1, 0, 0, 0, 3.20
M, 509579167, 0, -790.638855, 1122.145386, 902.495789, 1, 0, 0, 0, 3.20
M, 509583333, 0, -787.704529, 1121.277710, 900.643188, 1, 0, 0, 0, 3.20
M, 509587500, 0, -784.741699, 1120.376465, 898.788818, 1, 0, 0, 0, 3.20
M, 509591667, 0, -781.837280, 1119.491577, 896.956848, 1, 0, 0, 0, 3.20
M, 509595833, 0, -778.961121, 1118.606079, 895.129456, 1, 0, 0, 0, 3.20
M, 509600000, 0, -776.130981, 1117.753662, 893.320007, 1, 0, 0, 0, 3.20
M, 509604167, 0, -773.061707, 1116.732178, 891.633179, 1, 0, 0, 0, 3.20
M, 509608333, 0, -770.261719, 1115.694458, 889.978577, 1, 0, 0, 0, 3.20
M, 509612500, 0, -767.513611, 1114.877197, 887.986206, 1, 0, 0, 0, 3.20
M, 509616667, 0, -764.847351, 1114.079956, 886.165344, 1, 0, 0, 0, 3.14
M, 509620833, 0, -761.661499, 1113.059448, 884.460388, 1, 0, 0, 0, 3.38
M, 509625000, 0, -759.028015, 1111.954102, 882.809143, 1, 0, 0, 0, 3.20
M, 509629167, 0, -756.269165, 1111.019775, 881.020874, 1, 0, 0, 0, 3.20
M, 509633333, 0, -753.510071, 1110.063232, 879.356934, 1, 0, 0, 0, 3.14
M, 509637500, 0, -750.573975, 1109.070068, 877.618286, 1, 0, 0, 0, 3.69
M, 509641667, 0, -747.931335, 1108.037354, 875.982666, 1, 0, 0, 0, 3.19
M, 509645833, 0, -745.158142, 1107.032959, 874.310120, 1, 0, 0, 0, 3.19
M, 509650000, 0, -742.313354, 1105.898682, 872.827820, 1, 0, 0, 0, 3.20
M, 509654167, 0, -739.577026, 1104.883179, 871.194214, 1, 0, 0, 0, 3.20
M, 509658333, 0, -736.899231, 1103.966919, 869.375000, 1, 0, 0, 0, 3.19
M, 509662500, 0, -734.210449, 1102.958252, 867.742554, 1, 0, 0, 0, 3.19
M, 509666667, 0, -731.395813, 1101.829956, 866.296387, 1, 0, 0, 0, 3.20
M, 509670833, 0, -728.814209, 1100.895142, 864.548706, 1, 0, 0, 0, 3.19
M, 509675000, 0, -726.008972, 1099.870972, 862.934143, 1, 0, 0, 0, 3.19
M, 509679167, 0, -723.354797, 1098.771973, 861.329163, 1, 0, 0, 0, 3.19
M, 509683333, 0, -720.584351, 1097.759888, 859.722351, 1, 0, 0, 0, 3.35
M, 509687500, 0, -718.016846, 1096.847656, 858.093567, 1, 0, 0, 0, 3.28
M, 509691667, 0, -714.973267, 1095.738159, 856.546082, 1, 0, 0, 0, 3.67
M, 509695833, 0, -712.418274, 1094.556274, 855.054932, 1, 0, 0, 0, 3.35
M, 509700000, 0, -709.755981, 1093.529663, 853.460205, 1, 0, 0, 0, 3.35
M, 509704167, 0, -707.085449, 1092.486938, 851.977051, 1, 0, 0, 0, 3.28
M, 509708333, 0, -704.138855, 1091.327148, 850.518555, 1, 0, 0, 0, 3.61
M, 509712500, 0, -701.581421, 1090.187744, 849.027649, 1, 0, 0, 0, 3.33
M, 509716667, 0, -698.871582, 1089.135864, 847.496216, 1, 0, 0, 0, 3.20
M, 509720833, 0, -696.136658, 1088.079468, 845.975281, 1, 0, 0, 0, 3.20
M, 509725000, 0, -693.398315, 1087.051880, 844.471924, 1, 0, 0, 0, 3.20
M, 509729167, 0, -690.644104, 1086.008301, 842.967102, 1, 0, 0, 0, 3.20
M, 509733333, 0, -687.894653, 1084.967407, 841.494629, 1, 0, 0, 0, 3.20
M, 509737500, 0, -685.137451, 1083.934570, 840.039429, 1, 0, 0, 0, 3.20
M, 509741667, 0, -682.405762, 1082.971313, 838.562500, 1, 0, 0, 0, 3.20
M, 509745833, 0, -679.488525, 1081.911499, 837.165344, 1, 0, 0, 0, 3.32
M, 509750000, 0, -676.760742, 1080.858643, 835.733032, 1, 0, 0, 0, 3.19
M, 509754167, 0, -673.940369, 1079.849243, 834.331238, 1, 0, 0, 0, 3.19
M, 509758333, 0, -671.274841, 1078.989380, 832.906128, 1, 0, 0, 0, 3.17
M, 509762500, 0, -668.134155, 1077.899414, 831.586365, 1, 0, 0, 0, 3.33
M, 509766667, 0, -665.451111, 1076.813721, 830.283142, 1, 0, 0, 0, 3.19
M, 509770833, 0, -662.610229, 1075.816040, 828.980286, 1, 0, 0, 0, 3.19
M, 509775000, 0, -659.776978, 1074.908936, 827.661865, 1, 0, 0, 0, 3.28
M, 509779167, 0, -656.740845, 1073.838379, 826.430115, 1, 0, 0, 0, 3.59
M, 509783333, 0, -653.923828, 1072.827026, 825.216064, 1, 0, 0, 0, 3.32
M, 509787500, 0, -650.995667, 1071.820679, 824.008728, 1, 0, 0, 0, 3.32
M, 509791667, 0, -648.070862, 1070.842651, 822.827271, 1, 0, 0, 0, 3.32
M, 509795833, 0, -645.135986, 1069.862549, 821.681396, 1, 0, 0, 0, 3.32
M, 509800000, 0, -642.162292, 1068.873535, 820.544434, 1, 0, 0, 0, 3.32
M, 509804167, 0, -639.180847, 1067.901978, 819.416565, 1, 0, 0, 0, 3.32
M, 509808333, 0, -636.191345, 1066.943359, 818.319275, 1, 0, 0, 0, 3.32
M, 509812500, 0, -633.236145, 1066.007813, 817.199036, 1, 0, 0, 0, 3.32
M, 509816667, 0, -630.127747, 1065.063599, 816.172729, 1, 0, 0, 0, 3.24
M, 509820833, 0, -627.105774, 1064.023926, 815.058960, 1, 0, 0, 0, 3.32
M, 509825000, 0, -624.090637, 1063.048096, 814.049683, 1, 0, 0, 0, 3.19
M, 509829167, 0, -621.164063, 1062.241211, 812.919128, 1, 0, 0, 0, 3.17
M, 509833333, 0, -617.839172, 1061.203247, 811.974304, 1, 0, 0, 0, 3.32
M, 509837500, 0, -614.839050, 1060.204224, 810.989868, 1, 0, 0, 0, 3.19
M, 509841667, 0, -611.740295, 1059.244141, 810.006470, 1, 0, 0, 0, 3.19
M, 509845833, 0, -608.726929, 1058.394165, 809.013184, 1, 0, 0, 0, 3.17
M, 509850000, 0, -605.405273, 1057.422607, 808.132141, 1, 0, 0, 0, 3.57
M, 509854167, 0, -602.408875, 1056.487061, 807.270752, 1, 0, 0, 0, 3.13
M, 509858333, 0, -599.247437, 1055.564575, 806.380005, 1, 0, 0, 0, 3.13
M, 509862500, 0, -596.045349, 1054.632690, 805.487244, 1, 0, 0, 0, 3.13
M, 509866667, 0, -592.890808, 1053.743286, 804.628601, 1, 0, 0, 0, 3.19
M, 509870833, 0, -589.665405, 1052.873901, 803.838318, 1, 0, 0, 0, 3.31
M, 509875000, 0, -586.458191, 1052.009277, 803.036499, 1, 0, 0, 0, 3.31
M, 509879167, 0, -583.255127, 1051.151367, 802.270935, 1, 0, 0, 0, 3.31
M, 509883333, 0, -580.017517, 1050.321411, 801.511292, 1, 0, 0, 0, 3.31
M, 509887500, 0, -576.745728, 1049.543945, 800.784668, 1, 0, 0, 0, 3.31
M, 509891667, 0, -573.523621, 1048.731079, 800.051514, 1, 0, 0, 0, 3.31
M, 509895833, 0, -570.251099, 1047.962646, 799.333740, 1, 0, 0, 0, 3.31
M, 509900000, 0, -566.969360, 1047.225830, 798.648010, 1, 0, 0, 0, 3.31
M, 509904167, 0, -563.555115, 1046.562134, 797.953247, 1, 0, 0, 0, 3.55
M, 509908333, 0, -560.416077, 1045.797485, 797.279297, 1, 0, 0, 0, 3.31
M, 509912500, 0, -557.115540, 1045.107300, 796.595459, 1, 0, 0, 0, 3.19
M, 509916667, 0, -553.824646, 1044.439453, 795.897461, 1, 0, 0, 0, 3.19
M, 509920833, 0, -550.533875, 1043.813843, 795.221191, 1, 0, 0, 0, 3.19
M, 509925000, 0, -547.265503, 1043.205078, 794.539063, 1, 0, 0, 0, 3.31
M, 509929167, 0, -544.010010, 1042.600586, 793.863037, 1, 0, 0, 0, 3.31
M, 509933333, 0, -540.740906, 1042.022095, 793.197693, 1, 0, 0, 0, 3.31
M, 509937500, 0, -537.503906, 1041.476196, 792.538879, 1, 0, 0, 0, 3.19
M, 509941667, 0, -534.301147, 1040.943848, 791.877441, 1, 0, 0, 0, 3.31
M, 509945833, 0, -531.109802, 1040.410156, 791.238647, 1, 0, 0, 0, 3.31
M, 509950000, 0, -527.945251, 1039.941772, 790.591675, 1, 0, 0, 0, 3.19
M, 509954167, 0, -524.813354, 1039.474365, 789.981445, 1, 0, 0, 0, 3.19
M, 509958333, 0, -521.716919, 1039.027832, 789.375549, 1, 0, 0, 0, 3.30
M, 509962500, 0, -518.609131, 1038.596558, 788.764648, 1, 0, 0, 0, 3.19
M, 509966667, 0, -515.551392, 1038.213379, 788.200867, 1, 0, 0, 0, 3.19
M, 509970833, 0, -512.527527, 1037.821167, 787.630127, 1, 0, 0, 0, 3.19
M, 509975000, 0, -509.515961, 1037.450928, 787.049011, 1, 0, 0, 0, 3.19
M, 509979167, 0, -506.596649, 1037.203369, 786.404053, 1, 0, 0, 0, 3.17
M, 509983333, 0, -503.623810, 1036.883911, 785.857849, 1, 0, 0, 0, 3.17
M, 509987500, 0, -500.703552, 1036.559570, 785.343140, 1, 0, 0, 0, 3.31
M, 509991667, 0, -497.774200, 1036.280640, 784.838074, 1, 0, 0, 0, 3.31
M, 509995833, 0, -494.832245, 1035.991211, 784.335449, 1, 0, 0, 0, 3.31
M, 510000000, 0, -491.897430, 1035.744751, 783.820251, 1, 0, 0, 0, 3.17
M, 510004167, 0, -488.991455, 1035.537842, 783.318726, 1, 0, 0, 0, 3.17
M, 510008333, 0, -486.095764, 1035.319824, 782.817322, 1, 0, 0, 0, 3.17
M, 510012500, 0, -483.204681, 1035.111572, 782.226379, 1, 0, 0, 0, 3.17
M, 510016667, 0, -480.347473, 1034.953735, 781.724426, 1, 0, 0, 0, 3.17
M, 510020833, 0, -477.460938, 1034.805420, 781.147156, 1, 0, 0, 0, 3.17
M, 510025000, 0, -474.542236, 1034.610229, 780.696228, 1, 0, 0, 0, 3.19
M, 510029167, 0, -471.702667, 1034.486206, 780.087830, 1, 0, 0, 0, 3.19
M, 510033333, 0, -468.911987, 1034.500610, 779.357788, 1, 0, 0, 0, 3.17
M, 510037500, 0, -466.081116, 1034.443359, 778.683716, 1, 0, 0, 0, 3.13
M, 510041667, 0, -463.189087, 1034.318604, 778.145203, 1, 0, 0, 0, 3.19
M, 510045833, 0, -460.404022, 1034.350220, 777.373230, 1, 0, 0, 0, 3.17
M, 510050000, 0, -457.594849, 1034.245239, 776.820801, 1, 0, 0, 0, 3.30
M, 510054167, 0, -454.797363, 1034.206421, 776.161987, 1, 0, 0, 0, 3.30
M, 510058333, 0, -451.988800, 1034.189575, 775.494324, 1, 0, 0, 0, 3.30
M, 510062500, 0, -449.198212, 1034.166260, 774.852051, 1, 0, 0, 0, 3.30
M, 510066667, 0, -446.388458, 1034.173950, 774.224182, 1, 0, 0, 0, 3.30
M, 510070833, 0, -443.607910, 1034.169189, 773.602844, 1, 0, 0, 0, 3.19
M, 510075000, 0, -440.859161, 1034.160034, 772.991882, 1, 0, 0, 0, 3.19
M, 510079167, 0, -438.092560, 1034.167480, 772.401123, 1, 0, 0, 0, 3.19
M, 510083333, 0, -435.382111, 1034.179199, 771.838684, 1, 0, 0, 0, 3.19
M, 510087500, 0, -432.704529, 1034.191162, 771.273926, 1, 0, 0, 0, 3.30
M, 510091667, 0, -429.993011, 1034.221802, 770.722900, 1, 0, 0, 0, 3.30
M, 510095833, 0, -427.299011, 1034.263672, 770.173523, 1, 0, 0, 0, 3.30
M, 510100000, 0, -424.631683, 1034.337402, 769.639648, 1, 0, 0, 0, 3.30
M, 510104167, 0, -421.936615, 1034.404541, 769.076416, 1, 0, 0, 0, 3.30
M, 510108333, 0, -419.262024, 1034.478394, 768.551392, 1, 0, 0, 0, 3.30
M, 510112500, 0, -416.596375, 1034.583862, 768.002441, 1, 0, 0, 0, 3.30
M, 510116667, 0, -413.928955, 1034.723999, 767.430176, 1, 0, 0, 0, 3.30
M, 510120833, 0, -411.308624, 1034.858643, 766.867859, 1, 0, 0, 0, 3.19
M, 510125000, 0, -408.751099, 1035.006104, 766.274353, 1, 0, 0, 0, 3.30
M, 510129167, 0, -406.116211, 1035.212158, 765.721313, 1, 0, 0, 0, 3.30
M, 510133333, 0, -403.583496, 1035.373535, 765.080627, 1, 0, 0, 0, 3.30
M, 510137500, 0, -400.960541, 1035.652100, 764.542358, 1, 0, 0, 0, 3.24
M, 510141667, 0, -398.467987, 1035.899292, 763.886536, 1, 0, 0, 0, 3.30
M, 510145833, 0, -395.985687, 1036.134033, 763.237122, 1, 0, 0, 0, 3.30
M, 510150000, 0, -393.484802, 1036.441040, 762.628601, 1, 0, 0, 0, 3.30
M, 510154167, 0, -391.014557, 1036.772827, 762.020020, 1, 0, 0, 0, 3.30
M, 510158333, 0, -388.516296, 1037.122437, 761.458740, 1, 0, 0, 0, 3.23
M, 510162500, 0, -386.072968, 1037.479248, 760.825562, 1, 0, 0, 0, 3.23
M, 510166667, 0, -383.650269, 1037.855713, 760.187988, 1, 0, 0, 0, 3.23
M, 510170833, 0, -381.218048, 1038.247437, 759.572388, 1, 0, 0, 0, 3.23
M, 510175000, 0, -378.859009, 1038.649780, 758.907715, 1, 0, 0, 0, 3.30
M, 510179167, 0, -376.490448, 1039.092773, 758.277100, 1, 0, 0, 0, 3.30
M, 510183333, 0, -374.124390, 1039.538574, 757.650208, 1, 0, 0, 0, 3.30
M, 510187500, 0, -371.778595, 1040.022217, 756.999268, 1, 0, 0, 0, 3.23
M, 510191667, 0, -369.460571, 1040.519897, 756.362366, 1, 0, 0, 0, 3.23
M, 510195833, 0, -367.150391, 1041.038574, 755.703186, 1, 0, 0, 0, 3.23
M, 510200000, 0, -364.869568, 1041.588623, 755.063599, 1, 0, 0, 0, 3.23
M, 510204167, 0, -362.631287, 1042.165894, 754.415344, 1, 0, 0, 0, 3.23
M, 510208333, 0, -360.402313, 1042.748169, 753.745667, 1, 0, 0, 0, 3.23
M, 510212500, 0, -358.184326, 1043.353638, 753.077515, 1, 0, 0, 0, 3.23
M, 510216667, 0, -355.993378, 1043.975220, 752.435974, 1, 0, 0, 0, 3.23
M, 510220833, 0, -353.855469, 1044.617188, 751.762939, 1, 0, 0, 0, 3.23
M, 510225000, 0, -351.703857, 1045.264893, 751.110657, 1, 0, 0, 0, 3.23
M, 510229167, 0, -349.592438, 1045.933716, 750.456543, 1, 0, 0, 0, 3.23
M, 510233333, 0, -347.513184, 1046.614380, 749.791260, 1, 0, 0, 0, 3.23
M, 510237500, 0, -345.445007, 1047.274292, 749.151489, 1, 0, 0, 0, 3.23
M, 510241667, 0, -343.403564, 1047.968750, 748.498230, 1, 0, 0, 0, 3.23
M, 510245833, 0, -341.392975, 1048.657104, 747.856934, 1, 0, 0, 0, 3.23
M, 510250000, 0, -339.367004, 1049.342896, 747.213745, 1, 0, 0, 0, 3.23
M, 510254167, 0, -337.442139, 1050.040527, 746.575928, 1, 0, 0, 0, 3.23
M, 510258333, 0, -335.486877, 1050.733154, 745.943481, 1, 0, 0, 0, 3.23
M, 510262500, 0, -333.571655, 1051.418579, 745.344055, 1, 0, 0, 0, 3.23
M, 510266667, 0, -331.673126, 1052.115356, 744.708496, 1, 0, 0, 0, 3.23
M, 510270833, 0, -329.785797, 1052.798706, 744.103210, 1, 0, 0, 0, 3.23
M, 510275000, 0, -327.915283, 1053.464478, 743.500305, 1, 0, 0, 0, 3.23
M, 510279167, 0, -326.059570, 1054.133057, 742.890686, 1, 0, 0, 0, 3.23
M, 510283333, 0, -324.250336, 1054.775391, 742.284729, 1, 0, 0, 0, 3.23
M, 510287500, 0, -322.445129, 1055.432983, 741.673645, 1, 0, 0, 0, 3.23
M, 510291667, 0, -320.659607, 1056.059082, 741.077209, 1, 0, 0, 0, 3.23
M, 510295833, 0, -318.869202, 1056.698486, 740.471619, 1, 0, 0, 0, 3.23
M, 510300000, 0, -317.090485, 1057.306519, 739.874695, 1, 0, 0, 0, 3.23
M, 510304167, 0, -315.353027, 1057.901367, 739.264526, 1, 0, 0, 0, 3.23
M, 510308333, 0, -313.594330, 1058.427490, 738.600525, 1, 0, 0, 0, 3.17
M, 510312500, 0, -311.875916, 1059.022339, 737.999878, 1, 0, 0, 0, 3.17
M, 510316667, 0, -310.178253, 1059.563599, 737.402039, 1, 0, 0, 0, 3.17
M, 510320833, 0, -308.497650, 1060.096558, 736.806274, 1, 0, 0, 0, 3.17
M, 510325000, 0, -306.829681, 1060.620972, 736.208801, 1, 0, 0, 0, 3.17
M, 510329167, 0, -305.177307, 1061.118042, 735.638672, 1, 0, 0, 0, 3.17
M, 510333333, 0, -303.535797, 1061.614380, 735.064819, 1, 0, 0, 0, 3.17
M, 510337500, 0, -301.902405, 1062.077637, 734.488647, 1, 0, 0, 0, 3.17
M, 510341667, 0, -300.278290, 1062.526001, 733.917908, 1, 0, 0, 0, 3.17
M, 510345833, 0, -298.675873, 1062.948120, 733.364441, 1, 0, 0, 0, 3.17
M, 510350000, 0, -297.098267, 1063.354858, 732.822083, 1, 0, 0, 0, 3.17
M, 510354167, 0, -295.493958, 1063.733276, 732.264893, 1, 0, 0, 0, 3.17
M, 510358333, 0, -293.915863, 1064.087280, 731.735779, 1, 0, 0, 0, 3.17
M, 510362500, 0, -292.306641, 1064.443970, 731.210449, 1, 0, 0, 0, 3.29
M, 510366667, 0, -290.735718, 1064.751831, 730.701233, 1, 0, 0, 0, 3.29
M, 510370833, 0, -289.176453, 1065.035522, 730.164185, 1, 0, 0, 0, 3.29
M, 510375000, 0, -287.622314, 1065.298218, 729.653564, 1, 0, 0, 0, 3.29
M, 510379167, 0, -286.089569, 1065.531128, 729.150513, 1, 0, 0, 0, 3.29
M, 510383333, 0, -284.528412, 1065.748901, 728.646301, 1, 0, 0, 0, 3.29
M, 510387500, 0, -282.982086, 1065.942017, 728.140076, 1, 0, 0, 0, 3.29
M, 510391667, 0, -281.458191, 1066.112915, 727.617493, 1, 0, 0, 0, 3.29
M, 510395833, 0, -279.925385, 1066.273560, 727.109314, 1, 0, 0, 0, 3.29
M, 510400000, 0, -278.403564, 1066.407593, 726.615417, 1, 0, 0, 0, 3.29
M, 510404167, 0, -276.857117, 1066.522827, 726.102844, 1, 0, 0, 0, 3.29
M, 510408333, 0, -275.352997, 1066.626343, 725.570313, 1, 0, 0, 0, 3.29
M, 510412500, 0, -273.845764, 1066.697021, 725.077820, 1, 0, 0, 0, 3.29
M, 510416667, 0, -272.322113, 1066.777344, 724.570374, 1, 0, 0, 0, 3.29
M, 510420833, 0, -270.795990, 1066.825806, 724.054504, 1, 0, 0, 0, 3.29
M, 510425000, 0, -269.304901, 1066.877686, 723.540527, 1, 0, 0, 0, 3.36
M, 510429167, 0, -267.793274, 1066.926147, 723.074341, 1, 0, 0, 0, 3.29
M, 510433333, 0, -266.283020, 1066.970215, 722.574402, 1, 0, 0, 0, 3.29
M, 510437500, 0, -264.777039, 1067.003662, 722.092224, 1, 0, 0, 0, 3.28
M, 510441667, 0, -263.279297, 1067.042603, 721.607788, 1, 0, 0, 0, 3.28
M, 510445833, 0, -261.806885, 1067.063477, 721.131409, 1, 0, 0, 0, 3.36
M, 510450000, 0, -260.309326, 1067.071655, 720.666199, 1, 0, 0, 0, 3.36
M, 510454167, 0, -258.818604, 1067.118042, 720.241333, 1, 0, 0, 0, 3.28
M, 510458333, 0, -257.358643, 1067.148804, 719.777039, 1, 0, 0, 0, 3.28
M, 510462500, 0, -255.910736, 1067.174072, 719.351318, 1, 0, 0, 0, 3.28
M, 510466667, 0, -254.479340, 1067.189575, 718.895081, 1, 0, 0, 0, 3.28
M, 510470833, 0, -252.999527, 1067.251831, 718.496399, 1, 0, 0, 0, 3.28
M, 510475000, 0, -251.496475, 1067.292358, 718.130310, 1, 0, 0, 0, 3.35
M, 510479167, 0, -250.063828, 1067.338257, 717.753601, 1, 0, 0, 0, 3.35
M, 510483333, 0, -248.636169, 1067.371826, 717.376587, 1, 0, 0, 0, 3.35
M, 510487500, 0, -247.215607, 1067.415894, 717.011963, 1, 0, 0, 0, 3.35
M, 510491667, 0, -245.776993, 1067.458984, 716.658142, 1, 0, 0, 0, 3.35
M, 510495833, 0, -244.352982, 1067.511230, 716.296509, 1, 0, 0, 0, 3.35
M, 510500000, 0, -242.940048, 1067.545898, 715.975220, 1, 0, 0, 0, 3.35
M, 510504167, 0, -241.484329, 1067.589111, 715.632324, 1, 0, 0, 0, 3.35
M, 510508333, 0, -240.066223, 1067.617065, 715.337524, 1, 0, 0, 0, 3.35
M, 510512500, 0, -238.639877, 1067.656006, 715.019409, 1, 0, 0, 0, 3.35
M, 510516667, 0, -237.211807, 1067.685303, 714.699768, 1, 0, 0, 0, 3.35
M, 510520833, 0, -235.747025, 1067.727661, 714.413452, 1, 0, 0, 0, 3.35
M, 510525000, 0, -234.304062, 1067.739502, 714.111633, 1, 0, 0, 0, 3.35
M, 510529167, 0, -232.927063, 1067.740479, 713.893555, 1, 0, 0, 0, 3.43
M, 510533333, 0, -231.516281, 1067.710083, 713.669556, 1, 0, 0, 0, 3.43
M, 510537500, 0, -229.964417, 1067.786377, 713.218140, 1, 0, 0, 0, 3.35
M, 510541667, 0, -228.614548, 1067.748291, 713.057007, 1, 0, 0, 0, 3.43
M, 510545833, 0, -227.149002, 1067.772705, 712.762512, 1, 0, 0, 0, 3.35
